date;activity
2009-08-08 20:40:19; PIR kitchen OFF
2009-08-08 20:40:20; PIR kitchen ON
2009-08-08 20:40:21; PIR kitchen OFF
2009-08-08 20:40:43; PIR kitchen ON
2009-08-08 20:40:48; PIR kitchen OFF
2009-08-08 20:43:05; PIR kitchen ON
2009-08-08 20:43:06; PIR kitchen OFF
2009-08-08 20:44:35; PIR kitchen ON
2009-08-08 20:44:36; PIR kitchen OFF
2009-08-08 20:45:37; PIR kitchen ON
2009-08-08 20:45:38; PIR kitchen OFF
2009-08-08 20:45:40; PIR kitchen ON
2009-08-08 20:45:41; PIR kitchen OFF
2009-08-08 20:46:03; PIR kitchen ON
2009-08-08 20:46:04; PIR kitchen OFF
2009-08-08 20:46:26; PIR kitchen ON
2009-08-08 20:46:27; PIR kitchen OFF
2009-08-08 20:48:09; PIR kitchen ON
2009-08-08 20:48:10; PIR kitchen OFF
2009-08-08 20:50:54; PIR kitchen ON
2009-08-08 20:50:55; PIR kitchen OFF
2009-08-08 20:50:56; PIR kitchen ON
2009-08-08 20:50:57; PIR kitchen OFF
2009-08-08 20:50:58; PIR kitchen ON
2009-08-08 20:50:59; PIR kitchen OFF
2009-08-08 20:51:20; PIR kitchen ON
2009-08-08 20:51:33; PIR kitchen OFF
2009-08-08 20:52:11; PIR kitchen ON
2009-08-08 20:52:12; PIR kitchen OFF
2009-08-08 20:53:41; PIR kitchen ON
2009-08-08 20:53:46; PIR kitchen OFF
2009-08-08 20:55:26; PIR kitchen ON
2009-08-08 20:55:27; PIR kitchen OFF
2009-08-08 20:56:56; PIR kitchen ON
2009-08-08 20:56:57; PIR kitchen OFF
2009-08-08 20:56:59; PIR kitchen ON
2009-08-08 20:57:00; PIR kitchen OFF
2009-08-08 20:58:06; PIR kitchen ON
2009-08-08 20:58:07; PIR kitchen OFF
2009-08-08 21:01:14; PIR kitchen ON
2009-08-08 21:01:15; PIR kitchen OFF
2009-08-08 21:01:23; PIR kitchen ON
2009-08-08 21:01:25; PIR kitchen OFF
2009-08-08 21:01:26; PIR kitchen ON
2009-08-08 21:01:27; PIR kitchen OFF
2009-08-08 21:01:33; PIR kitchen ON
2009-08-08 21:01:34; PIR kitchen OFF
2009-08-08 21:01:35; PIR kitchen ON
2009-08-08 21:01:36; PIR kitchen OFF
2009-08-08 21:01:39; PIR kitchen ON
2009-08-08 21:01:40; PIR kitchen OFF
2009-08-08 21:05:10; PIR kitchen ON
2009-08-08 21:05:14; PIR kitchen OFF
2009-08-08 21:18:19; PIR kitchen ON
2009-08-08 21:18:20; PIR kitchen OFF
2009-08-08 21:23:27; PIR kitchen ON
2009-08-08 21:23:28; PIR kitchen OFF
2009-08-08 21:23:30; PIR kitchen ON
2009-08-08 21:27:49; PIR kitchen OFF
2009-08-08 21:34:55; PIR kitchen ON
2009-08-08 21:34:56; PIR kitchen OFF
2009-08-08 21:34:58; PIR kitchen ON
2009-08-08 21:34:59; PIR kitchen OFF
2009-08-08 21:36:33; PIR kitchen ON
2009-08-08 21:36:34; PIR kitchen OFF
2009-08-08 21:36:46; PIR kitchen ON
2009-08-08 21:37:38; PIR kitchen OFF
2009-08-08 21:37:41; PIR kitchen ON
2009-08-08 21:37:42; PIR kitchen OFF
2009-08-08 21:37:45; PIR kitchen ON
2009-08-08 21:37:46; PIR kitchen OFF
2009-08-08 21:37:47; PIR kitchen ON
2009-08-08 21:37:48; PIR kitchen OFF
2009-08-08 21:37:51; PIR kitchen ON
2009-08-08 21:37:52; PIR kitchen OFF
2009-08-08 21:40:10; PIR kitchen ON
2009-08-08 21:40:11; PIR kitchen OFF
2009-08-08 21:42:18; PIR kitchen ON
2009-08-08 21:47:44; PIR kitchen OFF
2009-08-08 21:47:47; PIR kitchen ON
2009-08-08 21:47:48; PIR kitchen OFF
2009-08-08 21:48:14; PIR kitchen ON
2009-08-08 21:48:15; PIR kitchen OFF
2009-08-08 21:48:17; PIR kitchen ON
2009-08-08 21:48:27; PIR kitchen ON
2009-08-08 21:48:27; PIR kitchen OFF
2009-08-08 21:48:28; PIR kitchen OFF
2009-08-08 21:48:30; PIR kitchen ON
2009-08-08 21:48:31; PIR kitchen OFF
2009-08-08 21:59:47; PIR kitchen ON
2009-08-08 21:59:51; PIR kitchen OFF
2009-08-08 22:01:26; PIR kitchen ON
2009-08-08 22:03:13; PIR kitchen OFF
2009-08-08 22:12:56; PIR kitchen ON
2009-08-08 22:12:56; PIR kitchen ON
2009-08-08 22:12:57; PIR kitchen OFF
2009-08-08 22:12:57; PIR kitchen OFF
2009-08-08 22:20:10; PIR kitchen ON
2009-08-08 22:20:11; PIR kitchen OFF
2009-08-08 22:21:59; PIR kitchen ON
2009-08-08 22:22:00; PIR kitchen OFF
2009-08-08 22:24:18; PIR kitchen ON
2009-08-08 22:26:25; PIR kitchen OFF
2009-08-08 22:28:20; PIR kitchen ON
2009-08-08 22:28:21; PIR kitchen OFF
2009-08-08 22:28:41; PIR kitchen ON
2009-08-08 22:28:42; PIR kitchen OFF
2009-08-08 22:29:01; PIR kitchen ON
2009-08-08 22:29:02; PIR kitchen OFF
2009-08-08 22:34:03; PIR kitchen ON
2009-08-08 22:34:04; PIR kitchen OFF
2009-08-08 22:36:23; PIR kitchen ON
2009-08-08 22:36:24; PIR kitchen OFF
2009-08-08 22:36:25; PIR kitchen ON
2009-08-08 22:36:26; PIR kitchen OFF
2009-08-08 22:40:00; PIR kitchen ON
2009-08-08 22:40:01; PIR kitchen OFF
2009-08-08 22:44:53; PIR kitchen ON
2009-08-08 22:44:54; PIR kitchen OFF
2009-08-08 22:44:56; PIR kitchen ON
2009-08-08 22:47:44; PIR kitchen OFF
2009-08-08 22:49:28; PIR kitchen ON
2009-08-08 22:51:09; PIR kitchen OFF
2009-08-08 22:58:58; PIR kitchen ON
2009-08-08 22:59:02; PIR kitchen OFF
2009-08-08 23:04:27; PIR kitchen ON
2009-08-08 23:04:31; PIR kitchen OFF
2009-08-08 23:06:07; PIR kitchen ON
2009-08-08 23:06:08; PIR kitchen OFF
2009-08-08 23:07:06; PIR kitchen ON
2009-08-08 23:12:15; PIR kitchen OFF
2009-08-08 23:17:50; PIR kitchen ON
2009-08-08 23:17:54; PIR kitchen OFF
2009-08-08 23:19:37; PIR kitchen ON
2009-08-08 23:19:41; PIR kitchen OFF
2009-08-08 23:20:27; PIR kitchen ON
2009-08-08 23:20:28; PIR kitchen OFF
2009-08-08 23:20:56; PIR kitchen ON
2009-08-08 23:20:57; PIR kitchen OFF
2009-08-08 23:25:02; PIR kitchen ON
2009-08-08 23:25:03; PIR kitchen OFF
2009-08-08 23:25:05; PIR kitchen ON
2009-08-08 23:25:06; PIR kitchen OFF
2009-08-08 23:27:08; PIR kitchen ON
2009-08-08 23:27:09; PIR kitchen OFF
2009-08-08 23:30:19; PIR kitchen ON
2009-08-08 23:30:20; PIR kitchen OFF
2009-08-08 23:30:31; PIR kitchen ON
2009-08-08 23:30:32; PIR kitchen OFF
2009-08-08 23:30:33; PIR kitchen ON
2009-08-08 23:30:34; PIR kitchen OFF
2009-08-08 23:33:03; PIR kitchen ON
2009-08-08 23:33:04; PIR kitchen OFF
2009-08-08 23:33:41; PIR kitchen ON
2009-08-08 23:33:42; PIR kitchen OFF
2009-08-08 23:33:44; PIR kitchen ON
2009-08-08 23:33:45; PIR kitchen OFF
2009-08-08 23:33:46; PIR kitchen ON
2009-08-08 23:33:47; PIR kitchen OFF
2009-08-08 23:33:50; PIR kitchen ON
2009-08-08 23:33:51; PIR kitchen OFF
2009-08-08 23:36:21; PIR kitchen ON
2009-08-08 23:36:22; PIR kitchen OFF
2009-08-08 23:36:26; PIR kitchen ON
2009-08-08 23:39:06; PIR kitchen OFF
2009-08-08 23:40:39; PIR kitchen ON
2009-08-08 23:40:40; PIR kitchen OFF
2009-08-08 23:40:42; PIR kitchen ON
2009-08-08 23:40:43; PIR kitchen OFF
2009-08-08 23:41:23; PIR kitchen ON
2009-08-08 23:41:24; PIR kitchen OFF
2009-08-08 23:41:26; PIR kitchen ON
2009-08-08 23:41:27; PIR kitchen OFF
2009-08-08 23:41:54; PIR kitchen ON
2009-08-08 23:41:55; PIR kitchen OFF
2009-08-08 23:41:57; PIR kitchen ON
2009-08-08 23:43:26; PIR kitchen OFF
2009-08-08 23:44:50; PIR kitchen ON
2009-08-08 23:44:52; PIR kitchen OFF
2009-08-08 23:50:22; PIR kitchen ON
2009-08-08 23:50:23; PIR kitchen OFF
2009-08-08 23:50:26; PIR kitchen ON
2009-08-08 23:50:27; PIR kitchen OFF
2009-08-08 23:52:26; PIR kitchen ON
2009-08-08 23:52:27; PIR kitchen OFF
2009-08-08 23:52:28; PIR kitchen ON
2009-08-08 23:52:29; PIR kitchen OFF
2009-08-08 23:55:28; PIR kitchen ON
2009-08-08 23:55:29; PIR kitchen ON
2009-08-08 23:55:29; PIR kitchen OFF
2009-08-08 23:55:30; PIR kitchen OFF
2009-08-08 23:55:33; PIR kitchen ON
2009-08-08 23:55:34; PIR kitchen OFF
2009-08-09 00:06:16; PIR kitchen ON
2009-08-09 00:06:17; PIR kitchen OFF
2009-08-09 00:14:24; PIR kitchen ON
2009-08-09 00:14:25; PIR kitchen ON
2009-08-09 00:14:25; PIR kitchen OFF
2009-08-09 00:14:26; PIR kitchen OFF
2009-08-09 00:14:31; PIR kitchen ON
2009-08-09 00:14:32; PIR kitchen OFF
2009-08-09 00:14:52; PIR kitchen ON
2009-08-09 00:14:53; PIR kitchen OFF
2009-08-09 00:15:10; PIR kitchen ON
2009-08-09 00:15:11; PIR kitchen OFF
2009-08-09 00:17:26; PIR kitchen ON
2009-08-09 00:17:27; PIR kitchen OFF
2009-08-09 00:17:32; PIR kitchen ON
2009-08-09 00:35:20; PIR kitchen ON
2009-08-09 00:35:20; PIR kitchen OFF
2009-08-09 00:35:21; PIR kitchen OFF
2009-08-09 00:36:37; PIR kitchen ON
2009-08-09 00:36:38; PIR kitchen OFF
2009-08-09 00:36:43; PIR kitchen ON
2009-08-09 00:37:50; PIR kitchen OFF
2009-08-09 00:42:30; PIR kitchen ON
2009-08-09 00:42:31; PIR kitchen OFF
2009-08-09 00:43:05; PIR kitchen ON
2009-08-09 00:50:05; PIR kitchen OFF
2009-08-09 00:50:08; PIR kitchen ON
2009-08-09 00:50:09; PIR kitchen OFF
2009-08-09 00:52:58; PIR kitchen ON
2009-08-09 00:52:59; PIR kitchen OFF
2009-08-09 00:55:12; PIR kitchen ON
2009-08-09 00:55:13; PIR kitchen OFF
2009-08-09 00:59:46; PIR kitchen ON
2009-08-09 00:59:47; PIR kitchen OFF
2009-08-09 01:30:11; PIR kitchen ON
2009-08-09 01:30:12; PIR kitchen OFF
2009-08-09 01:35:18; PIR kitchen ON
2009-08-09 01:35:19; PIR kitchen OFF
2009-08-09 02:15:55; PIR kitchen ON
2009-08-09 02:15:59; PIR kitchen OFF
2009-08-09 02:47:26; PIR kitchen ON
2009-08-09 02:47:27; PIR kitchen OFF
2009-08-09 02:52:33; PIR kitchen ON
2009-08-09 02:52:34; PIR kitchen OFF
2009-08-09 02:59:41; PIR kitchen ON
2009-08-09 02:59:45; PIR kitchen OFF
2009-08-09 03:08:48; PIR kitchen ON
2009-08-09 03:08:49; PIR kitchen OFF
2009-08-09 03:14:30; PIR kitchen ON
2009-08-09 03:14:34; PIR kitchen OFF
2009-08-09 03:14:41; PIR kitchen ON
2009-08-09 03:14:42; PIR kitchen OFF
2009-08-09 03:14:43; PIR kitchen ON
2009-08-09 03:14:44; PIR kitchen OFF
2009-08-09 03:16:28; PIR kitchen ON
2009-08-09 07:07:03; PIR kitchen OFF
2009-08-09 07:07:06; PIR kitchen ON
2009-08-09 07:07:07; PIR kitchen OFF
2009-08-09 08:04:56; PIR kitchen ON
2009-08-09 08:04:57; PIR kitchen OFF
2009-08-09 08:05:01; PIR kitchen ON
2009-08-09 08:06:39; PIR kitchen OFF
2009-08-09 08:06:41; PIR kitchen ON
2009-08-09 08:06:42; PIR kitchen OFF
2009-08-09 08:12:31; PIR kitchen ON
2009-08-09 08:12:32; PIR kitchen OFF
2009-08-09 08:13:25; PIR kitchen ON
2009-08-09 08:13:26; PIR kitchen OFF
2009-08-09 08:13:42; PIR kitchen ON
2009-08-09 08:13:43; PIR kitchen OFF
2009-08-09 08:13:46; PIR kitchen ON
2009-08-09 08:17:59; PIR kitchen OFF
2009-08-09 08:27:34; PIR kitchen ON
2009-08-09 08:27:35; PIR kitchen OFF
2009-08-09 08:27:38; PIR kitchen ON
2009-08-09 08:27:39; PIR kitchen OFF
2009-08-09 09:30:01; PIR kitchen ON
2009-08-09 09:30:05; PIR kitchen OFF
2009-08-09 09:35:47; PIR kitchen ON
2009-08-09 09:35:48; PIR kitchen OFF
2009-08-09 09:48:53; PIR kitchen ON
2009-08-09 09:48:54; PIR kitchen OFF
2009-08-09 09:48:57; PIR kitchen ON
2009-08-09 09:48:58; PIR kitchen OFF
2009-08-09 09:53:15; PIR kitchen ON
2009-08-09 09:53:16; PIR kitchen OFF
2009-08-09 09:56:35; PIR kitchen ON
2009-08-09 09:56:36; PIR kitchen OFF
2009-08-09 09:56:39; PIR kitchen ON
2009-08-09 09:56:40; PIR kitchen OFF
2009-08-09 09:59:50; PIR kitchen ON
2009-08-09 10:07:41; PIR kitchen OFF
2009-08-09 10:07:44; PIR kitchen ON
2009-08-09 10:07:45; PIR kitchen OFF
2009-08-09 10:08:32; PIR kitchen ON
2009-08-09 10:08:33; PIR kitchen OFF
2009-08-09 10:12:41; PIR kitchen ON
2009-08-09 10:13:01; PIR kitchen OFF
2009-08-09 10:18:18; PIR kitchen ON
2009-08-09 10:18:19; PIR kitchen OFF
2009-08-09 10:26:24; PIR kitchen ON
2009-08-09 10:26:25; PIR kitchen OFF
2009-08-09 10:26:28; PIR kitchen ON
2009-08-09 10:26:29; PIR kitchen OFF
2009-08-09 10:26:49; PIR kitchen ON
2009-08-09 10:26:50; PIR kitchen OFF
2009-08-09 10:31:41; PIR kitchen ON
2009-08-09 10:31:42; PIR kitchen OFF
2009-08-09 10:35:02; PIR kitchen ON
2009-08-09 10:35:03; PIR kitchen OFF
2009-08-09 10:37:21; PIR kitchen ON
2009-08-09 10:37:22; PIR kitchen OFF
2009-08-09 10:38:05; PIR kitchen ON
2009-08-09 10:38:06; PIR kitchen OFF
2009-08-09 10:41:07; PIR kitchen ON
2009-08-09 10:41:08; PIR kitchen OFF
2009-08-09 10:46:21; PIR kitchen ON
2009-08-09 10:46:21; PIR kitchen ON
2009-08-09 10:46:22; PIR kitchen OFF
2009-08-09 10:46:22; PIR kitchen OFF
2009-08-09 10:47:44; PIR kitchen ON
2009-08-09 10:47:45; PIR kitchen OFF
2009-08-09 10:47:47; PIR kitchen ON
2009-08-09 10:53:31; PIR kitchen OFF
2009-08-09 10:53:34; PIR kitchen ON
2009-08-09 10:53:35; PIR kitchen OFF
2009-08-09 10:59:54; PIR kitchen ON
2009-08-09 10:59:55; PIR kitchen OFF
2009-08-09 10:59:59; PIR kitchen ON
2009-08-09 11:00:00; PIR kitchen OFF
2009-08-09 11:04:49; PIR kitchen ON
2009-08-09 11:04:50; PIR kitchen OFF
2009-08-09 11:08:37; PIR kitchen ON
2009-08-09 11:08:38; PIR kitchen OFF
2009-08-09 11:10:14; PIR kitchen ON
2009-08-09 11:10:15; PIR kitchen OFF
2009-08-09 11:11:11; PIR kitchen ON
2009-08-09 11:11:12; PIR kitchen OFF
2009-08-09 11:14:05; PIR kitchen ON
2009-08-09 11:14:13; PIR kitchen OFF
2009-08-09 11:14:53; PIR kitchen ON
2009-08-09 11:14:54; PIR kitchen OFF
2009-08-09 11:17:05; PIR kitchen ON
2009-08-09 11:17:06; PIR kitchen OFF
2009-08-09 11:17:07; PIR kitchen ON
2009-08-09 11:17:08; PIR kitchen OFF
2009-08-09 11:17:28; PIR kitchen ON
2009-08-09 11:17:29; PIR kitchen OFF
2009-08-09 11:17:33; PIR kitchen ON
2009-08-09 11:17:34; PIR kitchen OFF
2009-08-09 11:17:38; PIR kitchen ON
2009-08-09 11:17:39; PIR kitchen OFF
2009-08-09 11:27:35; PIR kitchen ON
2009-08-09 11:27:36; PIR kitchen OFF
2009-08-09 11:27:39; PIR kitchen ON
2009-08-09 11:27:40; PIR kitchen OFF
2009-08-09 11:42:59; PIR kitchen ON
2009-08-09 11:43:03; PIR kitchen OFF
2009-08-09 11:43:10; PIR kitchen ON
2009-08-09 11:43:11; PIR kitchen OFF
2009-08-09 11:43:26; PIR kitchen ON
2009-08-09 11:43:27; PIR kitchen OFF
2009-08-09 11:43:40; PIR kitchen ON
2009-08-09 11:43:41; PIR kitchen OFF
2009-08-09 11:44:06; PIR kitchen ON
2009-08-09 11:44:10; PIR kitchen OFF
2009-08-09 11:44:52; PIR kitchen ON
2009-08-09 11:44:53; PIR kitchen OFF
2009-08-09 11:44:57; PIR kitchen ON
2009-08-09 11:44:58; PIR kitchen OFF
2009-08-09 11:45:01; PIR kitchen ON
2009-08-09 11:46:01; PIR kitchen OFF
2009-08-09 11:46:02; PIR kitchen ON
2009-08-09 11:46:03; PIR kitchen OFF
2009-08-09 11:46:24; PIR kitchen ON
2009-08-09 11:46:25; PIR kitchen OFF
2009-08-09 11:46:26; PIR kitchen ON
2009-08-09 11:46:27; PIR kitchen OFF
2009-08-09 11:46:32; PIR kitchen ON
2009-08-09 11:46:33; PIR kitchen OFF
2009-08-09 11:47:00; PIR kitchen ON
2009-08-09 11:48:19; PIR kitchen ON
2009-08-09 11:48:19; PIR kitchen OFF
2009-08-09 11:48:20; PIR kitchen OFF
2009-08-09 11:49:20; PIR kitchen ON
2009-08-09 11:49:21; PIR kitchen OFF
2009-08-09 11:49:23; PIR kitchen ON
2009-08-09 11:49:24; PIR kitchen OFF
2009-08-09 11:49:26; PIR kitchen ON
2009-08-09 11:49:27; PIR kitchen OFF
2009-08-09 11:49:31; PIR kitchen ON
2009-08-09 11:49:33; PIR kitchen OFF
2009-08-09 11:50:14; PIR kitchen ON
2009-08-09 11:50:15; PIR kitchen OFF
2009-08-09 11:50:19; PIR kitchen ON
2009-08-09 11:50:20; PIR kitchen OFF
2009-08-09 11:50:22; PIR kitchen ON
2009-08-09 11:50:23; PIR kitchen OFF
2009-08-09 11:50:25; PIR kitchen ON
2009-08-09 11:50:30; PIR kitchen OFF
2009-08-09 11:52:09; PIR kitchen ON
2009-08-09 11:52:10; PIR kitchen OFF
2009-08-09 11:52:12; PIR kitchen ON
2009-08-09 11:52:21; PIR kitchen OFF
2009-08-09 11:52:24; PIR kitchen ON
2009-08-09 11:52:25; PIR kitchen OFF
2009-08-09 11:52:30; PIR kitchen ON
2009-08-09 11:52:31; PIR kitchen OFF
2009-08-09 11:52:32; PIR kitchen ON
2009-08-09 11:52:33; PIR kitchen OFF
2009-08-09 11:52:41; PIR kitchen ON
2009-08-09 11:52:42; PIR kitchen OFF
2009-08-09 11:52:45; PIR kitchen ON
2009-08-09 11:52:46; PIR kitchen OFF
2009-08-09 11:53:24; PIR kitchen ON
2009-08-09 11:53:36; PIR kitchen OFF
2009-08-09 11:55:54; PIR kitchen ON
2009-08-09 11:55:55; PIR kitchen OFF
2009-08-09 11:56:22; PIR kitchen ON
2009-08-09 11:56:23; PIR kitchen OFF
2009-08-09 11:56:28; PIR kitchen ON
2009-08-09 11:56:29; PIR kitchen OFF
2009-08-09 11:56:30; PIR kitchen ON
2009-08-09 11:56:31; PIR kitchen OFF
2009-08-09 11:56:35; PIR kitchen ON
2009-08-09 11:58:03; PIR kitchen OFF
2009-08-09 11:59:13; PIR kitchen ON
2009-08-09 11:59:14; PIR kitchen OFF
2009-08-09 12:06:39; PIR kitchen ON
2009-08-09 12:06:43; PIR kitchen OFF
2009-08-09 12:10:49; PIR kitchen ON
2009-08-09 12:10:50; PIR kitchen OFF
2009-08-09 12:11:34; PIR kitchen ON
2009-08-09 12:11:35; PIR kitchen OFF
2009-08-09 12:11:46; PIR kitchen ON
2009-08-09 12:11:47; PIR kitchen OFF
2009-08-09 12:11:49; PIR kitchen ON
2009-08-09 12:11:50; PIR kitchen OFF
2009-08-09 12:15:15; PIR kitchen ON
2009-08-09 12:15:16; PIR kitchen OFF
2009-08-09 12:15:17; PIR kitchen ON
2009-08-09 12:15:18; PIR kitchen OFF
2009-08-09 12:17:01; PIR kitchen ON
2009-08-09 12:17:02; PIR kitchen OFF
2009-08-09 12:17:59; PIR kitchen ON
2009-08-09 12:18:00; PIR kitchen OFF
2009-08-09 12:18:02; PIR kitchen ON
2009-08-09 12:18:03; PIR kitchen OFF
2009-08-09 12:23:00; frontdoor ON
2009-08-09 12:23:02; PIR kitchen ON
2009-08-09 12:23:03; frontdoor OFF
2009-08-09 12:23:06; PIR kitchen OFF
2009-08-09 12:23:07; PIR kitchen ON
2009-08-09 12:23:08; PIR kitchen OFF
2009-08-09 12:23:19; PIR kitchen ON
2009-08-09 12:23:20; PIR kitchen OFF
2009-08-09 12:23:21; PIR kitchen ON
2009-08-09 12:23:22; PIR kitchen OFF
2009-08-09 12:23:22; PIR kitchen ON
2009-08-09 12:23:23; PIR kitchen OFF
2009-08-09 12:23:26; PIR kitchen ON
2009-08-09 12:23:33;balcony door ON
2009-08-09 12:23:33; PIR kitchen OFF
2009-08-09 12:23:44; PIR kitchen ON
2009-08-09 12:23:45; PIR kitchen OFF
2009-08-09 12:24:05; frontdoor ON
2009-08-09 12:24:09; frontdoor OFF
2009-08-09 12:39:39; PIR kitchen ON
2009-08-09 12:39:40; PIR kitchen OFF
2009-08-09 12:44:38; PIR kitchen ON
2009-08-09 12:58:25; PIR kitchen OFF
2009-08-09 12:58:28; PIR kitchen ON
2009-08-09 12:58:29; PIR kitchen OFF
2009-08-09 12:58:34; PIR kitchen ON
2009-08-09 12:58:35; PIR kitchen OFF
2009-08-09 12:58:43; PIR kitchen ON
2009-08-09 12:58:44; PIR kitchen OFF
2009-08-09 13:03:49; PIR kitchen ON
2009-08-09 13:05:02; PIR kitchen OFF
2009-08-09 13:06:58; PIR kitchen ON
2009-08-09 13:10:41; PIR kitchen OFF
2009-08-09 13:11:01; PIR kitchen ON
2009-08-09 13:11:02; PIR kitchen OFF
2009-08-09 13:11:53; PIR kitchen ON
2009-08-09 13:11:54; PIR kitchen OFF
2009-08-09 13:11:58; PIR kitchen ON
2009-08-09 13:11:59; PIR kitchen OFF
2009-08-09 13:12:07; PIR kitchen ON
2009-08-09 13:12:08; PIR kitchen OFF
2009-08-09 13:12:24; PIR kitchen ON
2009-08-09 13:12:26; PIR kitchen OFF
2009-08-09 13:12:35; PIR kitchen ON
2009-08-09 13:12:48; PIR kitchen OFF
2009-08-09 13:13:26; PIR kitchen ON
2009-08-09 13:13:27; PIR kitchen OFF
2009-08-09 13:16:54; PIR kitchen ON
2009-08-09 13:16:55; PIR kitchen OFF
2009-08-09 13:16:58; PIR kitchen ON
2009-08-09 13:16:59; PIR kitchen OFF
2009-08-09 13:17:05; PIR kitchen ON
2009-08-09 13:17:06; PIR kitchen OFF
2009-08-09 13:17:47; PIR kitchen ON
2009-08-09 13:19:07; PIR kitchen OFF
2009-08-09 13:22:38; PIR kitchen ON
2009-08-09 13:22:39; PIR kitchen OFF
2009-08-09 13:23:34; PIR kitchen ON
2009-08-09 13:23:35; PIR kitchen OFF
2009-08-09 13:24:10; PIR kitchen ON
2009-08-09 13:24:11; PIR kitchen OFF
2009-08-09 13:24:34; PIR kitchen ON
2009-08-09 13:24:38; PIR kitchen OFF
2009-08-09 13:24:46; PIR kitchen ON
2009-08-09 13:24:47; PIR kitchen OFF
2009-08-09 13:25:30; PIR kitchen ON
2009-08-09 13:25:31; PIR kitchen OFF
2009-08-09 13:25:32; PIR kitchen ON
2009-08-09 13:25:33; PIR kitchen OFF
2009-08-09 13:26:00; PIR kitchen ON
2009-08-09 13:26:01; PIR kitchen OFF
2009-08-09 13:26:36; PIR kitchen ON
2009-08-09 13:26:37; PIR kitchen OFF
2009-08-09 13:26:37; PIR kitchen ON
2009-08-09 13:26:38; PIR kitchen OFF
2009-08-09 13:30:33; PIR kitchen ON
2009-08-09 13:30:34; PIR kitchen OFF
2009-08-09 13:31:32; PIR kitchen ON
2009-08-09 13:31:33; PIR kitchen OFF
2009-08-09 13:32:58; PIR kitchen ON
2009-08-09 13:32:59; PIR kitchen OFF
2009-08-09 13:36:43; PIR kitchen ON
2009-08-09 13:36:44; PIR kitchen OFF
2009-08-09 13:38:22; PIR kitchen ON
2009-08-09 13:38:23; PIR kitchen OFF
2009-08-09 13:40:40; PIR kitchen ON
2009-08-09 13:41:52; PIR kitchen OFF
2009-08-09 13:44:29; PIR kitchen ON
2009-08-09 13:45:01; PIR kitchen OFF
2009-08-09 13:47:48; PIR kitchen ON
2009-08-09 13:48:53; PIR kitchen OFF
2009-08-09 13:48:54; PIR kitchen ON
2009-08-09 13:48:55; PIR kitchen OFF
2009-08-09 13:50:49; PIR kitchen ON
2009-08-09 13:50:50; PIR kitchen OFF
2009-08-09 13:50:53; PIR kitchen ON
2009-08-09 13:56:20; PIR kitchen ON
2009-08-09 13:56:20; PIR kitchen OFF
2009-08-09 13:56:21; PIR kitchen OFF
2009-08-09 14:00:56; PIR kitchen ON
2009-08-09 14:00:57; PIR kitchen OFF
2009-08-09 14:00:58; PIR kitchen ON
2009-08-09 14:00:59; PIR kitchen OFF
2009-08-09 14:03:03; PIR kitchen ON
2009-08-09 14:03:04; PIR kitchen OFF
2009-08-09 14:03:06; PIR kitchen ON
2009-08-09 14:03:07; PIR kitchen OFF
2009-08-09 14:03:17; PIR kitchen ON
2009-08-09 14:03:18; PIR kitchen OFF
2009-08-09 14:03:19; PIR kitchen ON
2009-08-09 14:03:20; PIR kitchen OFF
2009-08-09 14:04:52; PIR kitchen ON
2009-08-09 14:04:53; PIR kitchen OFF
2009-08-09 14:04:55; PIR kitchen ON
2009-08-09 14:06:40; PIR kitchen OFF
2009-08-09 14:08:44; PIR kitchen ON
2009-08-09 14:08:57; PIR kitchen ON
2009-08-09 14:08:57; PIR kitchen OFF
2009-08-09 14:08:58; PIR kitchen OFF
2009-08-09 14:12:26; PIR kitchen ON
2009-08-09 14:12:27; PIR kitchen OFF
2009-08-09 14:12:29; PIR kitchen ON
2009-08-09 14:12:30; PIR kitchen OFF
2009-08-09 14:14:58; PIR kitchen ON
2009-08-09 14:14:59; PIR kitchen OFF
2009-08-09 14:15:00; PIR kitchen ON
2009-08-09 14:15:01; PIR kitchen OFF
2009-08-09 14:16:16; PIR kitchen ON
2009-08-09 14:16:17; PIR kitchen OFF
2009-08-09 14:18:14; PIR kitchen ON
2009-08-09 14:18:15; PIR kitchen OFF
2009-08-09 14:18:16; PIR kitchen ON
2009-08-09 14:18:19; PIR kitchen OFF
2009-08-09 14:18:31; PIR kitchen ON
2009-08-09 14:19:37; PIR kitchen OFF
2009-08-09 14:19:39; PIR kitchen ON
2009-08-09 14:19:40; PIR kitchen OFF
2009-08-09 14:19:43; PIR kitchen ON
2009-08-09 14:19:44; PIR kitchen OFF
2009-08-09 14:19:46; PIR kitchen ON
2009-08-09 14:19:47; PIR kitchen OFF
2009-08-09 14:19:59; PIR kitchen ON
2009-08-09 14:20:00; PIR kitchen OFF
2009-08-09 14:20:11; PIR kitchen ON
2009-08-09 14:20:36; PIR kitchen OFF
2009-08-09 14:20:38; PIR kitchen ON
2009-08-09 14:22:24; PIR kitchen OFF
2009-08-09 14:23:15; PIR kitchen ON
2009-08-09 14:23:16; PIR kitchen OFF
2009-08-09 14:23:19; PIR kitchen ON
2009-08-09 14:24:34; PIR kitchen OFF
2009-08-09 14:26:03; PIR kitchen ON
2009-08-09 14:26:04; PIR kitchen OFF
2009-08-09 14:26:41; PIR kitchen ON
2009-08-09 14:26:42; PIR kitchen OFF
