date;activity
2008-12-04 00:39:13;bed right, pressure mat ON
2008-12-04 00:39:14;bed right, pressure mat OFF
2008-12-04 00:39:39;bed right, pressure mat ON
2008-12-04 00:39:40;bed right, pressure mat OFF
2008-12-04 00:43:08;bed right, pressure mat ON
2008-12-04 00:43:09;bed right, pressure mat OFF
2008-12-04 00:43:11;bed right, pressure mat ON
2008-12-04 00:43:12;bed right, pressure mat OFF
2008-12-04 00:43:14;bed right, pressure mat ON
2008-12-04 00:43:15;bed right, pressure mat OFF
2008-12-04 00:53:14;bed right, pressure mat ON
2008-12-04 00:53:15;bed right, pressure mat OFF
2008-12-04 00:53:18;bed right, pressure mat ON
2008-12-04 00:53:19;bed right, pressure mat OFF
2008-12-04 00:53:24;bed right, pressure mat ON
2008-12-04 00:53:25;bed right, pressure mat OFF
2008-12-04 01:40:38;bed right, pressure mat ON
2008-12-04 01:40:39;bed right, pressure mat OFF
2008-12-04 01:40:42;bed right, pressure mat ON
2008-12-04 01:40:43;bed right, pressure mat OFF
2008-12-04 01:40:50;bed right, pressure mat ON
2008-12-04 01:54:41;bed right, pressure mat OFF
2008-12-04 01:54:46;bed right, pressure mat ON
2008-12-04 01:54:47;bed right, pressure mat OFF
2008-12-04 01:54:58;bed right, pressure mat ON
2008-12-04 01:54:59;bed right, pressure mat OFF
2008-12-04 01:55:11;bed right, pressure mat ON
2008-12-04 01:55:12;bed right, pressure mat OFF
2008-12-04 01:55:22;bed right, pressure mat ON
2008-12-04 01:55:23;bed right, pressure mat OFF
2008-12-04 01:55:25;bed right, pressure mat ON
2008-12-04 01:55:27;bed right, pressure mat OFF
2008-12-04 01:55:28;bed right, pressure mat ON
2008-12-04 01:55:29;bed right, pressure mat OFF
2008-12-04 01:55:30;bed right, pressure mat ON
2008-12-04 01:55:32;bed right, pressure mat OFF
2008-12-04 01:55:34;bed right, pressure mat ON
2008-12-04 01:55:35;bed right, pressure mat OFF
2008-12-04 01:55:36;bed right, pressure mat ON
2008-12-04 01:55:37;bed right, pressure mat OFF
2008-12-04 01:55:41;bed right, pressure mat ON
2008-12-04 01:55:43;bed right, pressure mat OFF
2008-12-04 01:55:43;bed right, pressure mat ON
2008-12-04 01:55:44;bed right, pressure mat OFF
2008-12-04 01:55:46;bed right, pressure mat ON
2008-12-04 01:55:50;bed right, pressure mat OFF
2008-12-04 01:55:51;bed right, pressure mat ON
2008-12-04 01:55:52;bed right, pressure mat OFF
2008-12-04 01:55:53;bed right, pressure mat ON
2008-12-04 01:55:54;bed right, pressure mat OFF
2008-12-04 01:55:56;bed right, pressure mat ON
2008-12-04 01:55:58;bed right, pressure mat OFF
2008-12-04 01:55:58;bed right, pressure mat ON
2008-12-04 01:55:59;bed right, pressure mat OFF
2008-12-04 01:56:01;bed right, pressure mat ON
2008-12-04 01:56:03;bed right, pressure mat OFF
2008-12-04 01:56:04;bed right, pressure mat ON
2008-12-04 01:56:05;bed right, pressure mat OFF
2008-12-04 01:56:06;bed right, pressure mat ON
2008-12-04 01:56:07;bed right, pressure mat OFF
2008-12-04 01:56:09;bed right, pressure mat ON
2008-12-04 01:56:11;bed right, pressure mat OFF
2008-12-04 01:56:12;bed right, pressure mat ON
2008-12-04 01:56:13;bed right, pressure mat OFF
2008-12-04 01:56:15;bed right, pressure mat ON
2008-12-04 01:56:17;bed right, pressure mat OFF
2008-12-04 01:56:18;bed right, pressure mat ON
2008-12-04 01:56:19;bed right, pressure mat OFF
2008-12-04 01:56:21;bed right, pressure mat ON
2008-12-04 01:56:24;bed right, pressure mat OFF
2008-12-04 01:56:25;bed right, pressure mat ON
2008-12-04 01:56:26;bed right, pressure mat OFF
2008-12-04 01:56:29;bed right, pressure mat ON
2008-12-04 01:56:30;bed right, pressure mat OFF
2008-12-04 01:56:33;bed right, pressure mat ON
2008-12-04 01:56:34;bed right, pressure mat OFF
2008-12-04 01:56:37;bed right, pressure mat ON
2008-12-04 01:56:38;bed right, pressure mat OFF
2008-12-04 01:56:39;bed right, pressure mat ON
2008-12-04 01:56:40;bed right, pressure mat OFF
2008-12-04 01:56:41;bed right, pressure mat ON
2008-12-04 01:56:42;bed right, pressure mat OFF
2008-12-04 01:56:44;bed right, pressure mat ON
2008-12-04 01:56:47;bed right, pressure mat OFF
2008-12-04 01:56:49;bed right, pressure mat ON
2008-12-04 01:56:50;bed right, pressure mat OFF
2008-12-04 01:56:51;bed right, pressure mat ON
2008-12-04 01:56:52;bed right, pressure mat OFF
2008-12-04 01:56:54;bed right, pressure mat ON
2008-12-04 01:56:55;bed right, pressure mat ON
2008-12-04 01:56:55;bed right, pressure mat OFF
2008-12-04 01:56:56;bed right, pressure mat OFF
2008-12-04 01:56:58;bed right, pressure mat ON
2008-12-04 01:56:59;bed right, pressure mat OFF
2008-12-04 01:57:00;bed right, pressure mat ON
2008-12-04 01:57:01;bed right, pressure mat OFF
2008-12-04 01:57:04;bed right, pressure mat ON
2008-12-04 01:57:06;bed right, pressure mat ON
2008-12-04 01:57:06;bed right, pressure mat OFF
2008-12-04 01:57:07;bed right, pressure mat OFF
2008-12-04 01:57:08;bed right, pressure mat ON
2008-12-04 01:57:09;bed right, pressure mat OFF
2008-12-04 01:57:15;bed right, pressure mat ON
2008-12-04 01:57:16;bed right, pressure mat OFF
2008-12-04 01:57:18;bed right, pressure mat ON
2008-12-04 01:57:19;bed right, pressure mat OFF
2008-12-04 01:57:20;bed right, pressure mat ON
2008-12-04 01:57:21;bed right, pressure mat OFF
2008-12-04 01:57:23;bed right, pressure mat ON
2008-12-04 01:57:25;bed right, pressure mat OFF
2008-12-04 01:57:26;bed right, pressure mat ON
2008-12-04 01:57:27;bed right, pressure mat ON
2008-12-04 01:57:27;bed right, pressure mat OFF
2008-12-04 01:57:28;bed right, pressure mat OFF
2008-12-04 01:57:31;bed right, pressure mat ON
2008-12-04 01:57:32;bed right, pressure mat OFF
2008-12-04 01:57:34;bed right, pressure mat ON
2008-12-04 01:57:36;bed right, pressure mat OFF
2008-12-04 01:57:38;bed right, pressure mat ON
2008-12-04 01:57:40;bed right, pressure mat OFF
2008-12-04 01:57:42;bed right, pressure mat ON
2008-12-04 01:57:45;bed right, pressure mat OFF
2008-12-04 01:57:47;bed right, pressure mat ON
2008-12-04 01:57:50;bed right, pressure mat OFF
2008-12-04 01:57:53;bed right, pressure mat ON
2008-12-04 01:57:54;bed right, pressure mat OFF
2008-12-04 01:57:57;bed right, pressure mat ON
2008-12-04 01:58:01;bed right, pressure mat OFF
2008-12-04 01:58:06;bed right, pressure mat ON
2008-12-04 01:58:07;bed right, pressure mat OFF
2008-12-04 01:58:09;bed right, pressure mat ON
2008-12-04 01:58:10;bed right, pressure mat OFF
2008-12-04 01:58:11;bed right, pressure mat ON
2008-12-04 01:58:12;bed right, pressure mat OFF
2008-12-04 01:58:15;bed right, pressure mat ON
2008-12-04 01:58:16;bed right, pressure mat OFF
2008-12-04 01:58:19;bed right, pressure mat ON
2008-12-04 01:58:21;bed right, pressure mat OFF
2008-12-04 01:58:22;bed right, pressure mat ON
2008-12-04 01:58:23;bed right, pressure mat OFF
2008-12-04 01:58:24;bed right, pressure mat ON
2008-12-04 01:58:25;bed right, pressure mat OFF
2008-12-04 01:58:27;bed right, pressure mat ON
2008-12-04 01:58:31;bed right, pressure mat ON
2008-12-04 01:58:31;bed right, pressure mat OFF
2008-12-04 01:58:32;bed right, pressure mat OFF
2008-12-04 01:58:34;bed right, pressure mat ON
2008-12-04 01:58:37;bed right, pressure mat OFF
2008-12-04 01:58:37;bed right, pressure mat ON
2008-12-04 01:58:38;bed right, pressure mat OFF
2008-12-04 01:58:41;bed right, pressure mat ON
2008-12-04 01:58:45;bed right, pressure mat OFF
2008-12-04 01:58:46;bed right, pressure mat ON
2008-12-04 01:58:47;bed right, pressure mat OFF
2008-12-04 01:58:48;bed right, pressure mat ON
2008-12-04 01:58:49;bed right, pressure mat OFF
2008-12-04 01:58:51;bed right, pressure mat ON
2008-12-04 01:58:53;bed right, pressure mat OFF
2008-12-04 01:58:54;bed right, pressure mat ON
2008-12-04 01:58:55;bed right, pressure mat OFF
2008-12-04 01:58:57;bed right, pressure mat ON
2008-12-04 01:58:58;bed right, pressure mat OFF
2008-12-04 01:59:02;bed right, pressure mat ON
2008-12-04 01:59:04;bed right, pressure mat OFF
2008-12-04 01:59:05;bed right, pressure mat ON
2008-12-04 01:59:06;bed right, pressure mat OFF
2008-12-04 01:59:07;bed right, pressure mat ON
2008-12-04 01:59:08;bed right, pressure mat OFF
2008-12-04 01:59:09;bed right, pressure mat ON
2008-12-04 01:59:10;bed right, pressure mat OFF
2008-12-04 01:59:11;bed right, pressure mat ON
2008-12-04 01:59:12;bed right, pressure mat OFF
2008-12-04 01:59:13;bed right, pressure mat ON
2008-12-04 01:59:14;bed right, pressure mat OFF
2008-12-04 01:59:16;bed right, pressure mat ON
2008-12-04 01:59:17;bed right, pressure mat OFF
2008-12-04 01:59:18;bed right, pressure mat ON
2008-12-04 01:59:19;bed right, pressure mat OFF
2008-12-04 01:59:20;bed right, pressure mat ON
2008-12-04 01:59:21;bed right, pressure mat OFF
2008-12-04 01:59:25;bed right, pressure mat ON
2008-12-04 01:59:28;bed right, pressure mat OFF
2008-12-04 01:59:29;bed right, pressure mat ON
2008-12-04 01:59:30;bed right, pressure mat OFF
2008-12-04 01:59:31;bed right, pressure mat ON
2008-12-04 01:59:32;bed right, pressure mat OFF
2008-12-04 01:59:34;bed right, pressure mat ON
2008-12-04 01:59:35;bed right, pressure mat OFF
2008-12-04 01:59:36;bed right, pressure mat ON
2008-12-04 01:59:37;bed right, pressure mat OFF
2008-12-04 01:59:38;bed right, pressure mat ON
2008-12-04 01:59:39;bed right, pressure mat OFF
2008-12-04 01:59:41;bed right, pressure mat ON
2008-12-04 01:59:42;bed right, pressure mat OFF
2008-12-04 01:59:42;bed right, pressure mat ON
2008-12-04 01:59:43;bed right, pressure mat OFF
2008-12-04 01:59:45;bed right, pressure mat ON
2008-12-04 01:59:46;bed right, pressure mat OFF
2008-12-04 01:59:47;bed right, pressure mat ON
2008-12-04 01:59:48;bed right, pressure mat OFF
2008-12-04 01:59:53;bed right, pressure mat ON
2008-12-04 01:59:56;bed right, pressure mat OFF
2008-12-04 01:59:57;bed right, pressure mat ON
2008-12-04 01:59:58;bed right, pressure mat OFF
2008-12-04 01:59:59;bed right, pressure mat ON
2008-12-04 02:00:00;bed right, pressure mat OFF
2008-12-04 02:00:01;bed right, pressure mat ON
2008-12-04 02:00:02;bed right, pressure mat OFF
2008-12-04 02:00:02;bed right, pressure mat ON
2008-12-04 02:00:03;bed right, pressure mat OFF
2008-12-04 02:00:06;bed right, pressure mat ON
2008-12-04 02:00:07;bed right, pressure mat OFF
2008-12-04 02:00:08;bed right, pressure mat ON
2008-12-04 02:00:09;bed right, pressure mat OFF
2008-12-04 02:00:11;bed right, pressure mat ON
2008-12-04 02:00:12;bed right, pressure mat OFF
2008-12-04 02:00:15;bed right, pressure mat ON
2008-12-04 02:00:17;bed right, pressure mat OFF
2008-12-04 02:00:18;bed right, pressure mat ON
2008-12-04 02:00:19;bed right, pressure mat OFF
2008-12-04 02:00:21;bed right, pressure mat ON
2008-12-04 02:00:22;bed right, pressure mat OFF
2008-12-04 02:00:23;bed right, pressure mat ON
2008-12-04 02:00:24;bed right, pressure mat OFF
2008-12-04 02:00:25;bed right, pressure mat ON
2008-12-04 02:00:26;bed right, pressure mat OFF
2008-12-04 02:00:27;bed right, pressure mat ON
2008-12-04 02:00:28;bed right, pressure mat OFF
2008-12-04 02:00:30;bed right, pressure mat ON
2008-12-04 02:00:32;bed right, pressure mat OFF
2008-12-04 02:00:34;bed right, pressure mat ON
2008-12-04 02:00:36;bed right, pressure mat OFF
2008-12-04 02:00:37;bed right, pressure mat ON
2008-12-04 02:00:38;bed right, pressure mat OFF
2008-12-04 02:00:41;bed right, pressure mat ON
2008-12-04 02:00:45;bed right, pressure mat OFF
2008-12-04 02:00:48;bed right, pressure mat ON
2008-12-04 02:00:49;bed right, pressure mat OFF
2008-12-04 02:01:10;bed right, pressure mat ON
2008-12-04 02:01:11;bed right, pressure mat OFF
2008-12-04 02:01:12;bed right, pressure mat ON
2008-12-04 02:01:13;bed right, pressure mat OFF
2008-12-04 02:01:15;bed right, pressure mat ON
2008-12-04 02:01:16;bed right, pressure mat OFF
2008-12-04 02:01:18;bed right, pressure mat ON
2008-12-04 02:01:19;bed right, pressure mat ON
2008-12-04 02:01:19;bed right, pressure mat OFF
2008-12-04 02:01:20;bed right, pressure mat OFF
2008-12-04 02:01:21;bed right, pressure mat ON
2008-12-04 02:01:22;bed right, pressure mat OFF
2008-12-04 02:01:24;bed right, pressure mat ON
2008-12-04 02:01:25;bed right, pressure mat OFF
2008-12-04 02:01:26;bed right, pressure mat ON
2008-12-04 02:01:27;bed right, pressure mat OFF
2008-12-04 02:01:28;bed right, pressure mat ON
2008-12-04 02:01:29;bed right, pressure mat OFF
2008-12-04 02:01:30;bed right, pressure mat ON
2008-12-04 02:01:31;bed right, pressure mat OFF
2008-12-04 02:01:32;bed right, pressure mat ON
2008-12-04 02:01:33;bed right, pressure mat OFF
2008-12-04 02:01:35;bed right, pressure mat ON
2008-12-04 02:01:36;bed right, pressure mat OFF
2008-12-04 02:01:39;bed right, pressure mat ON
2008-12-04 02:01:40;bed right, pressure mat OFF
2008-12-04 02:01:41;bed right, pressure mat ON
2008-12-04 02:01:42;bed right, pressure mat OFF
2008-12-04 02:01:43;bed right, pressure mat ON
2008-12-04 02:01:44;bed right, pressure mat OFF
2008-12-04 02:01:46;bed right, pressure mat ON
2008-12-04 02:01:47;bed right, pressure mat OFF
2008-12-04 02:01:49;bed right, pressure mat ON
2008-12-04 02:01:51;bed right, pressure mat ON
2008-12-04 02:01:51;bed right, pressure mat OFF
2008-12-04 02:01:52;bed right, pressure mat OFF
2008-12-04 02:01:53;bed right, pressure mat ON
2008-12-04 02:01:54;bed right, pressure mat OFF
2008-12-04 02:01:56;bed right, pressure mat ON
2008-12-04 02:01:57;bed right, pressure mat OFF
2008-12-04 02:01:58;bed right, pressure mat ON
2008-12-04 02:01:59;bed right, pressure mat OFF
2008-12-04 02:02:00;bed right, pressure mat ON
2008-12-04 02:02:01;bed right, pressure mat OFF
2008-12-04 02:02:02;bed right, pressure mat ON
2008-12-04 02:02:03;bed right, pressure mat OFF
2008-12-04 02:02:04;bed right, pressure mat ON
2008-12-04 02:02:05;bed right, pressure mat OFF
2008-12-04 02:02:06;bed right, pressure mat ON
2008-12-04 02:02:07;bed right, pressure mat OFF
2008-12-04 02:02:09;bed right, pressure mat ON
2008-12-04 02:02:11;bed right, pressure mat OFF
2008-12-04 02:02:14;bed right, pressure mat ON
2008-12-04 02:02:15;bed right, pressure mat OFF
2008-12-04 02:02:16;bed right, pressure mat ON
2008-12-04 02:02:17;bed right, pressure mat OFF
2008-12-04 02:02:20;bed right, pressure mat ON
2008-12-04 02:02:21;bed right, pressure mat OFF
2008-12-04 02:02:22;bed right, pressure mat ON
2008-12-04 02:02:23;bed right, pressure mat OFF
2008-12-04 02:02:25;bed right, pressure mat ON
2008-12-04 02:02:27;bed right, pressure mat OFF
2008-12-04 02:02:28;bed right, pressure mat ON
2008-12-04 02:02:29;bed right, pressure mat OFF
2008-12-04 02:02:30;bed right, pressure mat ON
2008-12-04 02:02:31;bed right, pressure mat OFF
2008-12-04 02:02:33;bed right, pressure mat ON
2008-12-04 02:02:34;bed right, pressure mat OFF
2008-12-04 02:02:35;bed right, pressure mat ON
2008-12-04 02:02:37;bed right, pressure mat OFF
2008-12-04 02:02:38;bed right, pressure mat ON
2008-12-04 02:02:39;bed right, pressure mat OFF
2008-12-04 02:02:41;bed right, pressure mat ON
2008-12-04 02:02:43;bed right, pressure mat OFF
2008-12-04 02:02:46;bed right, pressure mat ON
2008-12-04 02:02:47;bed right, pressure mat OFF
2008-12-04 02:02:48;bed right, pressure mat ON
2008-12-04 02:02:49;bed right, pressure mat OFF
2008-12-04 02:02:50;bed right, pressure mat ON
2008-12-04 02:02:51;bed right, pressure mat OFF
2008-12-04 02:02:53;bed right, pressure mat ON
2008-12-04 02:02:55;bed right, pressure mat OFF
2008-12-04 02:02:56;bed right, pressure mat ON
2008-12-04 02:02:57;bed right, pressure mat OFF
2008-12-04 02:02:58;bed right, pressure mat ON
2008-12-04 02:02:59;bed right, pressure mat OFF
2008-12-04 02:03:00;bed right, pressure mat ON
2008-12-04 02:03:01;bed right, pressure mat OFF
2008-12-04 02:03:02;bed right, pressure mat ON
2008-12-04 02:03:03;bed right, pressure mat OFF
2008-12-04 02:03:04;bed right, pressure mat ON
2008-12-04 02:03:05;bed right, pressure mat OFF
2008-12-04 02:03:07;bed right, pressure mat ON
2008-12-04 02:03:10;bed right, pressure mat OFF
2008-12-04 02:03:11;bed right, pressure mat ON
2008-12-04 02:03:12;bed right, pressure mat OFF
2008-12-04 02:03:13;bed right, pressure mat ON
2008-12-04 02:03:14;bed right, pressure mat OFF
2008-12-04 02:03:16;bed right, pressure mat ON
2008-12-04 02:03:18;bed right, pressure mat OFF
2008-12-04 02:03:22;bed right, pressure mat ON
2008-12-04 02:03:23;bed right, pressure mat OFF
2008-12-04 02:03:24;bed right, pressure mat ON
2008-12-04 02:03:25;bed right, pressure mat OFF
2008-12-04 02:03:27;bed right, pressure mat ON
2008-12-04 02:03:28;bed right, pressure mat OFF
2008-12-04 02:03:29;bed right, pressure mat ON
2008-12-04 02:03:30;bed right, pressure mat OFF
2008-12-04 02:03:31;bed right, pressure mat ON
2008-12-04 02:03:32;bed right, pressure mat OFF
2008-12-04 02:03:33;bed right, pressure mat ON
2008-12-04 02:03:34;bed right, pressure mat ON
2008-12-04 02:03:34;bed right, pressure mat OFF
2008-12-04 02:03:35;bed right, pressure mat OFF
2008-12-04 02:03:36;bed right, pressure mat ON
2008-12-04 02:03:37;bed right, pressure mat OFF
2008-12-04 02:03:38;bed right, pressure mat ON
2008-12-04 02:03:39;bed right, pressure mat OFF
2008-12-04 02:03:40;bed right, pressure mat ON
2008-12-04 02:03:41;bed right, pressure mat OFF
2008-12-04 02:03:43;bed right, pressure mat ON
2008-12-04 02:03:45;bed right, pressure mat OFF
2008-12-04 02:03:47;bed right, pressure mat ON
2008-12-04 02:03:48;bed right, pressure mat ON
2008-12-04 02:03:48;bed right, pressure mat OFF
2008-12-04 02:03:49;bed right, pressure mat OFF
2008-12-04 02:03:50;bed right, pressure mat ON
2008-12-04 02:03:51;bed right, pressure mat OFF
2008-12-04 02:03:52;bed right, pressure mat ON
2008-12-04 02:03:53;bed right, pressure mat OFF
2008-12-04 02:03:55;bed right, pressure mat ON
2008-12-04 02:03:57;bed right, pressure mat OFF
2008-12-04 02:04:00;bed right, pressure mat ON
2008-12-04 02:04:01;bed right, pressure mat ON
2008-12-04 02:04:01;bed right, pressure mat OFF
2008-12-04 02:04:02;bed right, pressure mat OFF
2008-12-04 02:04:04;bed right, pressure mat ON
2008-12-04 02:04:05;bed right, pressure mat OFF
2008-12-04 02:04:06;bed right, pressure mat ON
2008-12-04 02:04:07;bed right, pressure mat OFF
2008-12-04 02:04:08;bed right, pressure mat ON
2008-12-04 02:04:09;bed right, pressure mat OFF
2008-12-04 02:04:10;bed right, pressure mat ON
2008-12-04 02:04:11;bed right, pressure mat OFF
2008-12-04 02:04:13;bed right, pressure mat ON
2008-12-04 02:04:15;bed right, pressure mat OFF
2008-12-04 02:04:16;bed right, pressure mat ON
2008-12-04 02:04:17;bed right, pressure mat OFF
2008-12-04 02:04:19;bed right, pressure mat ON
2008-12-04 02:04:20;bed right, pressure mat OFF
2008-12-04 02:04:22;bed right, pressure mat ON
2008-12-04 02:04:25;bed right, pressure mat OFF
2008-12-04 02:04:27;bed right, pressure mat ON
2008-12-04 02:04:28;bed right, pressure mat OFF
2008-12-04 02:04:32;bed right, pressure mat ON
2008-12-04 02:04:33;bed right, pressure mat OFF
2008-12-04 02:04:34;bed right, pressure mat ON
2008-12-04 02:04:35;bed right, pressure mat OFF
2008-12-04 02:04:37;bed right, pressure mat ON
2008-12-04 02:04:39;bed right, pressure mat ON
2008-12-04 02:04:39;bed right, pressure mat OFF
2008-12-04 02:04:40;bed right, pressure mat OFF
2008-12-04 02:04:42;bed right, pressure mat ON
2008-12-04 02:04:44;bed right, pressure mat OFF
2008-12-04 02:04:45;bed right, pressure mat ON
2008-12-04 02:04:46;bed right, pressure mat OFF
2008-12-04 02:04:48;bed right, pressure mat ON
2008-12-04 02:04:49;bed right, pressure mat OFF
2008-12-04 02:04:50;bed right, pressure mat ON
2008-12-04 02:04:51;bed right, pressure mat ON
2008-12-04 02:04:51;bed right, pressure mat OFF
2008-12-04 02:04:52;bed right, pressure mat OFF
2008-12-04 02:04:54;bed right, pressure mat ON
2008-12-04 02:04:57;bed right, pressure mat OFF
2008-12-04 02:04:59;bed right, pressure mat ON
2008-12-04 02:05:04;bed right, pressure mat OFF
2008-12-04 02:05:05;bed right, pressure mat ON
2008-12-04 02:05:06;bed right, pressure mat OFF
2008-12-04 02:05:07;bed right, pressure mat ON
2008-12-04 02:05:08;bed right, pressure mat OFF
2008-12-04 02:05:09;bed right, pressure mat ON
2008-12-04 02:05:10;bed right, pressure mat OFF
2008-12-04 02:05:12;bed right, pressure mat ON
2008-12-04 02:05:13;bed right, pressure mat OFF
2008-12-04 02:05:14;bed right, pressure mat ON
2008-12-04 02:05:15;bed right, pressure mat OFF
2008-12-04 02:05:16;bed right, pressure mat ON
2008-12-04 02:05:17;bed right, pressure mat OFF
2008-12-04 02:05:18;bed right, pressure mat ON
2008-12-04 02:05:19;bed right, pressure mat OFF
2008-12-04 02:05:20;bed right, pressure mat ON
2008-12-04 02:05:21;bed right, pressure mat OFF
2008-12-04 02:05:24;bed right, pressure mat ON
2008-12-04 02:05:26;bed right, pressure mat OFF
2008-12-04 02:05:28;bed right, pressure mat ON
2008-12-04 02:05:29;bed right, pressure mat OFF
2008-12-04 02:05:31;bed right, pressure mat ON
2008-12-04 02:05:32;bed right, pressure mat OFF
2008-12-04 02:05:33;bed right, pressure mat ON
2008-12-04 02:05:34;bed right, pressure mat OFF
2008-12-04 02:05:35;bed right, pressure mat ON
2008-12-04 02:05:36;bed right, pressure mat OFF
2008-12-04 02:05:40;bed right, pressure mat ON
2008-12-04 02:05:41;bed right, pressure mat OFF
2008-12-04 02:05:43;bed right, pressure mat ON
2008-12-04 02:05:45;bed right, pressure mat OFF
2008-12-04 02:05:49;bed right, pressure mat ON
2008-12-04 02:05:50;bed right, pressure mat OFF
2008-12-04 02:05:51;bed right, pressure mat ON
2008-12-04 02:05:52;bed right, pressure mat OFF
2008-12-04 02:05:57;bed right, pressure mat ON
2008-12-04 02:05:58;bed right, pressure mat OFF
2008-12-04 02:06:01;bed right, pressure mat ON
2008-12-04 02:06:02;bed right, pressure mat OFF
2008-12-04 02:06:07;bed right, pressure mat ON
2008-12-04 02:06:08;bed right, pressure mat OFF
2008-12-04 02:06:10;bed right, pressure mat ON
2008-12-04 02:06:12;bed right, pressure mat OFF
2008-12-04 02:06:21;bed right, pressure mat ON
2008-12-04 02:06:23;bed right, pressure mat OFF
2008-12-04 02:06:25;bed right, pressure mat ON
2008-12-04 02:06:26;bed right, pressure mat OFF
2008-12-04 02:06:28;bed right, pressure mat ON
2008-12-04 02:06:31;bed right, pressure mat OFF
2008-12-04 02:06:31;bed right, pressure mat ON
2008-12-04 02:06:32;bed right, pressure mat OFF
2008-12-04 02:06:37;bed right, pressure mat ON
2008-12-04 02:06:38;bed right, pressure mat ON
2008-12-04 02:06:38;bed right, pressure mat OFF
2008-12-04 02:06:39;bed right, pressure mat OFF
2008-12-04 02:06:40;bed right, pressure mat ON
2008-12-04 02:06:41;bed right, pressure mat OFF
2008-12-04 02:06:43;bed right, pressure mat ON
2008-12-04 02:06:44;bed right, pressure mat OFF
2008-12-04 02:06:47;bed right, pressure mat ON
2008-12-04 02:06:48;bed right, pressure mat ON
2008-12-04 02:06:48;bed right, pressure mat OFF
2008-12-04 02:06:49;bed right, pressure mat OFF
2008-12-04 02:06:50;bed right, pressure mat ON
2008-12-04 02:06:51;bed right, pressure mat OFF
2008-12-04 02:06:53;bed right, pressure mat ON
2008-12-04 02:06:54;bed right, pressure mat OFF
2008-12-04 02:06:55;bed right, pressure mat ON
2008-12-04 02:06:56;bed right, pressure mat OFF
2008-12-04 02:06:58;bed right, pressure mat ON
2008-12-04 02:06:59;bed right, pressure mat OFF
2008-12-04 02:07:01;bed right, pressure mat ON
2008-12-04 02:07:02;bed right, pressure mat OFF
2008-12-04 02:07:09;bed right, pressure mat ON
2008-12-04 02:07:10;bed right, pressure mat OFF
2008-12-04 02:07:12;bed right, pressure mat ON
2008-12-04 02:07:13;bed right, pressure mat OFF
2008-12-04 02:07:16;bed right, pressure mat ON
2008-12-04 02:07:17;bed right, pressure mat OFF
2008-12-04 02:07:20;bed right, pressure mat ON
2008-12-04 02:07:28;bed right, pressure mat OFF
2008-12-04 02:07:29;bed right, pressure mat ON
2008-12-04 02:07:30;bed right, pressure mat OFF
2008-12-04 02:07:33;bed right, pressure mat ON
2008-12-04 02:07:34;bed right, pressure mat OFF
2008-12-04 02:07:37;bed right, pressure mat ON
2008-12-04 02:07:39;bed right, pressure mat OFF
2008-12-04 02:07:41;bed right, pressure mat ON
2008-12-04 02:07:42;bed right, pressure mat OFF
2008-12-04 02:07:44;bed right, pressure mat ON
2008-12-04 02:07:45;bed right, pressure mat OFF
2008-12-04 02:07:52;bed right, pressure mat ON
2008-12-04 02:07:53;bed right, pressure mat OFF
2008-12-04 02:07:54;bed right, pressure mat ON
2008-12-04 02:07:55;bed right, pressure mat OFF
2008-12-04 02:08:07;bed right, pressure mat ON
2008-12-04 02:08:11;bed right, pressure mat OFF
2008-12-04 02:08:12;bed right, pressure mat ON
2008-12-04 02:08:13;bed right, pressure mat OFF
2008-12-04 02:08:17;bed right, pressure mat ON
2008-12-04 02:08:18;bed right, pressure mat OFF
2008-12-04 02:08:20;bed right, pressure mat ON
2008-12-04 02:08:21;bed right, pressure mat OFF
2008-12-04 02:08:27;bed right, pressure mat ON
2008-12-04 02:08:28;bed right, pressure mat OFF
2008-12-04 02:08:29;bed right, pressure mat ON
2008-12-04 02:08:30;bed right, pressure mat OFF
2008-12-04 02:08:31;bed right, pressure mat ON
2008-12-04 02:08:32;bed right, pressure mat OFF
2008-12-04 02:08:33;bed right, pressure mat ON
2008-12-04 02:08:34;bed right, pressure mat OFF
2008-12-04 02:08:35;bed right, pressure mat ON
2008-12-04 02:08:36;bed right, pressure mat OFF
2008-12-04 02:08:41;bed right, pressure mat ON
2008-12-04 02:08:42;bed right, pressure mat OFF
2008-12-04 02:08:49;bed right, pressure mat ON
2008-12-04 02:08:53;bed right, pressure mat OFF
2008-12-04 02:08:56;bed right, pressure mat ON
2008-12-04 02:08:57;bed right, pressure mat OFF
2008-12-04 02:08:58;bed right, pressure mat ON
2008-12-04 02:08:59;bed right, pressure mat ON
2008-12-04 02:08:59;bed right, pressure mat OFF
2008-12-04 02:09:00;bed right, pressure mat OFF
2008-12-04 02:09:02;bed right, pressure mat ON
2008-12-04 02:09:05;bed right, pressure mat OFF
2008-12-04 02:09:07;bed right, pressure mat ON
2008-12-04 02:09:14;bed right, pressure mat OFF
2008-12-04 02:09:26;bed right, pressure mat ON
2008-12-04 02:09:27;bed right, pressure mat OFF
2008-12-04 02:09:28;bed right, pressure mat ON
2008-12-04 02:09:29;bed right, pressure mat OFF
2008-12-04 02:09:30;bed right, pressure mat ON
2008-12-04 02:09:31;bed right, pressure mat OFF
2008-12-04 02:09:35;bed right, pressure mat ON
2008-12-04 02:09:36;bed right, pressure mat OFF
